2020-07-05 15:58:05,861 INFO  Logger.cs: 70 - 
2020-07-05 19:38:44,108 INFO  ExportHelperExtension.cs: 1142 - Found 27 in 5.25 in aluminum pipe-1
2020-07-05 19:38:44,108 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 5.25 in aluminum pipe-1
2020-07-05 19:38:44,108 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Part1-1
2020-07-05 19:38:44,124 INFO  ExportHelperExtension.cs: 1142 - Found 65 in Part1-1
2020-07-05 19:38:44,124 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Part1-1
2020-07-05 19:38:44,124 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from forearm_bottom-1
2020-07-05 19:38:44,140 INFO  ExportHelperExtension.cs: 1142 - Found 43 in forearm_bottom-1
2020-07-05 19:38:44,140 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in forearm_bottom-1
2020-07-05 19:38:44,140 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 25kg motor-1
2020-07-05 19:38:44,140 INFO  ExportHelperExtension.cs: 1142 - Found 31 in 25kg motor-1
2020-07-05 19:38:44,140 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 25kg motor-1
2020-07-05 19:38:44,140 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Part6-1
2020-07-05 19:38:44,140 INFO  ExportHelperExtension.cs: 1142 - Found 67 in Part6-1
2020-07-05 19:38:44,140 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Part6-1
2020-07-05 19:38:44,140 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from forearm-1
2020-07-05 19:38:44,140 INFO  ExportHelperExtension.cs: 1142 - Found 42 in forearm-1
2020-07-05 19:38:44,140 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in forearm-1
2020-07-05 19:38:44,140 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from forearm_top-1
2020-07-05 19:38:44,140 INFO  ExportHelperExtension.cs: 1142 - Found 36 in forearm_top-1
2020-07-05 19:38:44,140 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in forearm_top-1
2020-07-05 19:38:44,140 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from shoulder ball-3
2020-07-05 19:38:44,140 INFO  ExportHelperExtension.cs: 1142 - Found 42 in shoulder ball-3
2020-07-05 19:38:44,140 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in shoulder ball-3
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wrist_pivot-1
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1142 - Found 34 in wrist_pivot-1
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wrist_pivot-1
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from soft_hand-1
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1142 - Found 49 in soft_hand-1
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in soft_hand-1
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from shoulder ball-2
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1142 - Found 42 in shoulder ball-2
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in shoulder ball-2
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 25kg motor-2
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1142 - Found 31 in 25kg motor-2
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 25kg motor-2
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 25kg motor-3
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1142 - Found 31 in 25kg motor-3
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 25kg motor-3
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Part6-2
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1142 - Found 67 in Part6-2
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Part6-2
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Part1-2
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1142 - Found 65 in Part1-2
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Part1-2
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from forearm-2
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1142 - Found 42 in forearm-2
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in forearm-2
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 25kg motor-4
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1142 - Found 31 in 25kg motor-4
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 25kg motor-4
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from shoulder_mount-2
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1142 - Found 36 in shoulder_mount-2
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in shoulder_mount-2
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from shoulder ball-4
2020-07-05 19:38:44,155 INFO  ExportHelperExtension.cs: 1142 - Found 42 in shoulder ball-4
2020-07-05 19:38:44,171 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in shoulder ball-4
2020-07-05 19:38:44,171 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wrist_pivot-2
2020-07-05 19:38:44,171 INFO  ExportHelperExtension.cs: 1142 - Found 34 in wrist_pivot-2
2020-07-05 19:38:44,171 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wrist_pivot-2
2020-07-05 19:38:44,171 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from forearm_top-2
2020-07-05 19:38:44,171 INFO  ExportHelperExtension.cs: 1142 - Found 36 in forearm_top-2
2020-07-05 19:38:44,171 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in forearm_top-2
2020-07-05 19:38:44,171 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from forearm_bottom-2
2020-07-05 19:38:44,171 INFO  ExportHelperExtension.cs: 1142 - Found 43 in forearm_bottom-2
2020-07-05 19:38:44,171 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in forearm_bottom-2
2020-07-05 19:38:44,171 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from soft_hand-2
2020-07-05 19:38:44,171 INFO  ExportHelperExtension.cs: 1142 - Found 49 in soft_hand-2
2020-07-05 19:38:44,171 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in soft_hand-2
2020-07-05 19:38:44,171 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 5.25 in aluminum pipe-2
2020-07-05 19:38:44,171 INFO  ExportHelperExtension.cs: 1142 - Found 27 in 5.25 in aluminum pipe-2
2020-07-05 19:38:44,171 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 5.25 in aluminum pipe-2
2020-07-05 19:38:44,281 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:45:48,455 INFO  AssemblyExportForm.cs: 254 - Completing URDF export
2020-07-05 19:45:48,491 INFO  Serialization.cs: 275 - URDF Configuration found
